flag_gems.ops.fp8_einsum.fp8_einsum, [shape info]: [496, 1, 1024, 4096](b, h, d, r), [count]: 344
flag_gems.ops.mm.general_mm, [shape info]: [-, 32, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 32, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 33, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 36, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 36, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 38, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 38, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 3805, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 41, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 41, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 49, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 52, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 52, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 59, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 62, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 65, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 68, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 70, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 70, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 72, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 73, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 73, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 8, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 81, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 84, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 84, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 92, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 92, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 96, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 96, 4, 16384](batch, M, N, K), [count]: 1
flag_gems.ops.mm.general_mm, [shape info]: [-, 97, 16160, 4096](batch, M, N, K), [count]: 1
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 100, 4096, 1024](batch, M, N, K), [count]: 437826
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 100, 1536, 4096](batch, M, N, K), [count]: 218913
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 100, 4096, 256](batch, M, N, K), [count]: 218913
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 100, 512, 4096](batch, M, N, K), [count]: 218913
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 100, 8192, 1024](batch, M, N, K), [count]: 106911
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 99, 4096, 1024](batch, M, N, K), [count]: 860
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 4096, 1024](batch, M, N, K), [count]: 688
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 4096, 1024](batch, M, N, K), [count]: 430
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4, 4096, 1024](batch, M, N, K), [count]: 430
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 99, 1536, 4096](batch, M, N, K), [count]: 430
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 99, 4096, 256](batch, M, N, K), [count]: 430
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 99, 512, 4096](batch, M, N, K), [count]: 430
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 1536, 4096](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 4096, 256](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 512, 4096](batch, M, N, K), [count]: 344
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 1536, 4096](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 4096, 256](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 512, 4096](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4, 1536, 4096](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4, 4096, 256](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4, 512, 4096](batch, M, N, K), [count]: 215
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 99, 8192, 1024](batch, M, N, K), [count]: 210
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 16384, 8192, 1024](batch, M, N, K), [count]: 168
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1, 8192, 1024](batch, M, N, K), [count]: 105
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 4, 8192, 1024](batch, M, N, K), [count]: 105
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1028, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 105, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 117, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 13, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 155, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 158, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 184, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 196, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 20, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 2048, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 214, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 223, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 260, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 264, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 28, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 29, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 32, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 38, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 3805, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 41, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 68, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 70, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 73, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 84, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 92, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 96, 4096, 1024](batch, M, N, K), [count]: 86
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1028, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1028, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1028, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 105, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 105, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 105, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 117, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 117, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 117, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 13, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 13, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 13, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 155, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 155, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 155, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 158, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 158, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 158, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 184, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 184, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 184, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 196, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 196, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 196, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 20, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 20, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 20, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 2048, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 2048, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 2048, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 214, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 214, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 214, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 223, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 223, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 223, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 260, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 260, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 260, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 264, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 264, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 264, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 28, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 28, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 28, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 29, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 29, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 29, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 32, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 32, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 32, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 38, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 38, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 38, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 3805, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 3805, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 3805, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 41, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 41, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 41, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 68, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 68, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 68, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 70, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 70, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 70, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 73, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 73, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 73, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 84, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 84, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 84, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 92, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 92, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 92, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 96, 1536, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 96, 4096, 256](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 96, 512, 4096](batch, M, N, K), [count]: 43
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 1028, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 105, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 117, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 13, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 155, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 158, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 184, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 196, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 20, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 2048, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 214, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 223, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 260, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 264, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 28, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 29, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 32, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 36, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 38, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 3805, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 41, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 52, 8192, 1024](batch, M, N, K), [count]: 21
flag_gems.ops.w8a8_block_fp8_matmul.general_w8a8_block_fp8_matmul, [shape info]: [-, 68, 8192, 1024](batch, M, N, K), [count]: 21
